,position,anchor_1,anchor_2,anchor_3,anchor_4,anchor_5,tag
3068,2,,482.0,226.0,833.0,365.0,3
3069,2,,462.0,188.0,800.0,377.0,1
3070,2,,497.0,221.0,876.0,401.0,2
3071,2,,483.0,226.0,816.0,362.0,3
3072,2,,461.0,190.0,799.0,376.0,1
3073,2,,499.0,224.0,870.0,402.0,2
3074,2,,483.0,226.0,836.0,373.0,3
3075,2,,459.0,190.0,797.0,378.0,1
3076,2,,499.0,224.0,865.0,402.0,2
3077,2,,486.0,226.0,821.0,370.0,3
3078,2,,458.0,189.0,797.0,376.0,1
3079,2,,499.0,227.0,866.0,400.0,2
3080,2,,488.0,224.0,818.0,368.0,3
3081,2,,463.0,188.0,799.0,379.0,1
3082,2,,497.0,227.0,870.0,401.0,2
3083,2,,489.0,223.0,834.0,369.0,3
3084,2,,460.0,191.0,798.0,379.0,1
3085,2,,497.0,224.0,881.0,403.0,2
3086,2,,486.0,224.0,834.0,365.0,3
3087,2,,460.0,194.0,798.0,378.0,1
3088,2,,499.0,221.0,870.0,406.0,2
3089,2,,485.0,224.0,822.0,368.0,3
3090,2,,459.0,187.0,800.0,378.0,1
3091,2,,500.0,226.0,878.0,406.0,2
3092,2,,484.0,227.0,816.0,366.0,3
3093,2,,460.0,190.0,798.0,381.0,1
3094,2,,498.0,222.0,868.0,404.0,2
3095,2,,484.0,228.0,827.0,363.0,3
3096,2,,461.0,189.0,800.0,381.0,1
3097,2,,498.0,224.0,870.0,400.0,2
3098,2,,482.0,228.0,828.0,367.0,3
3099,2,,457.0,191.0,799.0,373.0,1
3100,2,,498.0,226.0,869.0,403.0,2
3101,2,,484.0,227.0,817.0,362.0,3
3102,2,,456.0,189.0,802.0,383.0,1
3103,2,,500.0,226.0,877.0,404.0,2
3104,2,,483.0,228.0,830.0,373.0,3
3105,2,,464.0,186.0,801.0,379.0,1
3106,2,,496.0,227.0,871.0,400.0,2
3107,2,,482.0,227.0,831.0,368.0,3
3108,2,,464.0,188.0,800.0,379.0,1
3109,2,,494.0,229.0,869.0,400.0,2
3110,2,,486.0,227.0,838.0,368.0,3
3111,2,,461.0,189.0,800.0,381.0,1
3112,2,,495.0,223.0,878.0,406.0,2
3113,2,,484.0,224.0,818.0,374.0,3
3114,2,,462.0,190.0,799.0,380.0,1
3115,2,,499.0,226.0,872.0,404.0,2
3116,2,,483.0,223.0,824.0,363.0,3
3117,2,,462.0,188.0,799.0,376.0,1
3118,2,,499.0,224.0,871.0,403.0,2
3119,2,,484.0,224.0,817.0,367.0,3
3120,2,,462.0,186.0,805.0,381.0,1
3121,2,,500.0,221.0,872.0,405.0,2
3122,2,,485.0,227.0,812.0,366.0,3
3123,2,,465.0,189.0,798.0,382.0,1
3124,2,,498.0,226.0,873.0,401.0,2
3125,2,,490.0,226.0,815.0,370.0,3
3126,2,,457.0,189.0,801.0,376.0,1
3127,2,,501.0,227.0,849.0,400.0,2
3128,2,,486.0,226.0,816.0,371.0,3
3129,2,,460.0,190.0,804.0,379.0,1
3130,2,,499.0,223.0,868.0,401.0,2
3131,2,,484.0,225.0,830.0,369.0,3
3132,2,,461.0,190.0,802.0,376.0,1
3133,2,,497.0,228.0,871.0,403.0,2
3134,2,,481.0,223.0,828.0,370.0,3
3135,2,,463.0,189.0,801.0,379.0,1
3136,2,,497.0,227.0,873.0,400.0,2
3137,2,,485.0,224.0,820.0,370.0,3
3138,2,,459.0,190.0,799.0,383.0,1
3139,2,,495.0,227.0,865.0,403.0,2
3140,2,,483.0,227.0,833.0,368.0,3
3141,2,,458.0,189.0,797.0,379.0,1
3142,2,,495.0,225.0,853.0,405.0,2
3143,2,,486.0,227.0,821.0,370.0,3
3144,2,,464.0,192.0,795.0,374.0,1
3145,2,,498.0,226.0,867.0,405.0,2
3146,2,,484.0,225.0,835.0,370.0,3
3147,2,,460.0,192.0,802.0,378.0,1
3148,2,,498.0,223.0,870.0,403.0,2
3149,2,,484.0,221.0,825.0,369.0,3
3150,2,,459.0,190.0,802.0,382.0,1
3151,2,,495.0,226.0,868.0,402.0,2
3152,2,,486.0,226.0,813.0,371.0,3
3153,2,,458.0,193.0,801.0,378.0,1
3154,2,,499.0,223.0,875.0,401.0,2
3155,2,,484.0,228.0,813.0,371.0,3
3156,2,,454.0,193.0,798.0,378.0,1
3157,2,,495.0,225.0,873.0,401.0,2
3158,2,,485.0,224.0,831.0,371.0,3
3159,2,,459.0,187.0,804.0,380.0,1
3160,2,,498.0,226.0,848.0,406.0,2
3161,2,,484.0,224.0,820.0,370.0,3
3162,2,,461.0,187.0,803.0,381.0,1
3163,2,,496.0,226.0,861.0,405.0,2
3164,2,,483.0,225.0,825.0,369.0,3
3165,2,,461.0,189.0,800.0,380.0,1
3166,2,,495.0,228.0,868.0,404.0,2
3167,2,,485.0,227.0,822.0,371.0,3
3168,2,,459.0,189.0,805.0,377.0,1
3169,2,,499.0,222.0,871.0,403.0,2
3170,2,,485.0,225.0,829.0,370.0,3
3171,2,,455.0,191.0,795.0,377.0,1
3172,2,,499.0,229.0,857.0,403.0,2
3173,2,,484.0,222.0,825.0,371.0,3
3174,2,,455.0,190.0,799.0,380.0,1
3175,2,,498.0,226.0,866.0,403.0,2
3176,2,,485.0,225.0,827.0,371.0,3
3177,2,,457.0,190.0,800.0,378.0,1
3178,2,,496.0,223.0,866.0,399.0,2
3179,2,,486.0,226.0,823.0,367.0,3
3180,2,,453.0,189.0,797.0,380.0,1
3181,2,,495.0,223.0,867.0,402.0,2
3182,2,,485.0,223.0,828.0,367.0,3
3183,2,,457.0,190.0,802.0,382.0,1
3184,2,,495.0,227.0,866.0,403.0,2
3185,2,,483.0,226.0,824.0,368.0,3
3186,2,,461.0,191.0,798.0,379.0,1
3187,2,,496.0,226.0,870.0,403.0,2
3188,2,,489.0,227.0,821.0,362.0,3
3189,2,,459.0,188.0,798.0,383.0,1
3190,2,,497.0,226.0,871.0,402.0,2
3191,2,,486.0,225.0,824.0,363.0,3
3192,2,,456.0,191.0,799.0,378.0,1
3193,2,,499.0,223.0,869.0,401.0,2
3194,2,,483.0,223.0,826.0,365.0,3
3195,2,,460.0,190.0,801.0,380.0,1
3196,2,,499.0,229.0,866.0,403.0,2
3197,2,,484.0,225.0,825.0,362.0,3
3198,2,,459.0,191.0,799.0,382.0,1
3199,2,,496.0,224.0,862.0,403.0,2
3200,2,,485.0,227.0,821.0,366.0,3
3201,2,,463.0,189.0,797.0,379.0,1
3202,2,,496.0,222.0,874.0,398.0,2
3203,2,,484.0,224.0,822.0,367.0,3
3204,2,,459.0,189.0,802.0,374.0,1
3205,2,,497.0,223.0,869.0,401.0,2
3206,2,,486.0,226.0,833.0,367.0,3
3207,2,,458.0,192.0,802.0,382.0,1
3208,2,,497.0,223.0,870.0,401.0,2
3209,2,,485.0,228.0,833.0,370.0,3
3210,2,,462.0,192.0,800.0,377.0,1
3211,2,,499.0,226.0,861.0,399.0,2
3212,2,,486.0,226.0,820.0,371.0,3
3213,2,,461.0,190.0,800.0,377.0,1
3214,2,,499.0,222.0,870.0,402.0,2
3215,2,,484.0,227.0,822.0,368.0,3
3216,2,,,188.0,799.0,380.0,1
3217,2,,,224.0,877.0,403.0,2
3218,2,,,224.0,822.0,371.0,3
3219,2,,455.0,189.0,799.0,377.0,1
3220,2,,495.0,230.0,873.0,401.0,2
3221,2,,483.0,223.0,829.0,369.0,3
3222,2,,455.0,190.0,802.0,379.0,1
3223,2,,498.0,226.0,870.0,403.0,2
3224,2,,483.0,227.0,824.0,363.0,3
3225,2,,459.0,192.0,802.0,380.0,1
3226,2,,500.0,222.0,872.0,404.0,2
3227,2,,488.0,227.0,838.0,366.0,3
3228,2,,461.0,187.0,798.0,378.0,1
3229,2,,499.0,227.0,873.0,405.0,2
3230,2,,482.0,225.0,820.0,364.0,3
3231,2,,461.0,192.0,795.0,378.0,1
3232,2,,498.0,225.0,872.0,404.0,2
3233,2,,484.0,227.0,820.0,369.0,3
3234,2,,459.0,189.0,800.0,379.0,1
3235,2,,499.0,223.0,872.0,404.0,2
3236,2,,485.0,222.0,847.0,371.0,3
3237,2,,463.0,188.0,803.0,377.0,1
3238,2,,498.0,226.0,870.0,402.0,2
3239,2,,485.0,227.0,840.0,371.0,3
3240,2,,460.0,187.0,798.0,378.0,1
3241,2,,497.0,225.0,870.0,402.0,2
3242,2,,485.0,222.0,822.0,363.0,3
3243,2,,460.0,190.0,800.0,380.0,1
3244,2,,497.0,223.0,878.0,404.0,2
3245,2,,484.0,226.0,823.0,362.0,3
3246,2,,457.0,190.0,796.0,378.0,1
3247,2,,497.0,227.0,872.0,403.0,2
3248,2,,485.0,222.0,820.0,361.0,3
3249,2,,460.0,189.0,798.0,384.0,1
3250,2,,495.0,227.0,872.0,404.0,2
3251,2,,483.0,226.0,821.0,360.0,3
3252,2,,460.0,189.0,801.0,378.0,1
3253,2,,498.0,226.0,869.0,401.0,2
3254,2,,485.0,225.0,835.0,366.0,3
3255,2,,458.0,190.0,803.0,376.0,1
3256,2,,497.0,223.0,849.0,401.0,2
3257,2,,483.0,223.0,825.0,370.0,3
3258,2,,461.0,189.0,799.0,378.0,1
3259,2,,499.0,223.0,874.0,403.0,2
3260,2,,488.0,228.0,817.0,368.0,3
3261,2,,460.0,192.0,802.0,379.0,1
3262,2,,497.0,227.0,867.0,404.0,2
3263,2,,488.0,222.0,820.0,365.0,3
3264,2,,458.0,189.0,797.0,377.0,1
3265,2,,493.0,229.0,872.0,404.0,2
3266,2,,485.0,227.0,833.0,360.0,3
3267,2,,464.0,191.0,800.0,379.0,1
3268,2,,498.0,225.0,874.0,402.0,2
3269,2,,485.0,224.0,819.0,370.0,3
3270,2,,462.0,189.0,801.0,376.0,1
3271,2,,498.0,224.0,867.0,401.0,2
3272,2,,484.0,226.0,836.0,366.0,3
3273,2,,464.0,189.0,802.0,378.0,1
3274,2,,497.0,222.0,878.0,402.0,2
3275,2,,489.0,225.0,831.0,371.0,3
3276,2,,459.0,190.0,798.0,380.0,1
3277,2,,495.0,222.0,872.0,402.0,2
3278,2,,485.0,226.0,831.0,367.0,3
3279,2,,460.0,191.0,798.0,376.0,1
3280,2,,494.0,221.0,873.0,403.0,2
3281,2,,483.0,223.0,821.0,366.0,3
3282,2,,453.0,188.0,798.0,382.0,1
3283,2,,499.0,228.0,846.0,403.0,2
3284,2,,485.0,229.0,830.0,363.0,3
3285,2,,459.0,189.0,800.0,376.0,1
3286,2,,499.0,226.0,865.0,400.0,2
3287,2,,481.0,225.0,834.0,370.0,3
3288,2,,462.0,186.0,797.0,381.0,1
3289,2,,498.0,224.0,870.0,403.0,2
3290,2,,485.0,228.0,823.0,371.0,3
3291,2,,460.0,190.0,803.0,377.0,1
3292,2,,495.0,224.0,876.0,401.0,2
3293,2,,480.0,220.0,821.0,366.0,3
3294,2,,461.0,190.0,802.0,382.0,1
3295,2,,498.0,222.0,869.0,404.0,2
3296,2,,483.0,222.0,839.0,364.0,3
3297,2,,460.0,191.0,797.0,377.0,1
3298,2,,499.0,225.0,873.0,403.0,2
3299,2,,481.0,226.0,816.0,367.0,3
3300,2,,459.0,188.0,799.0,380.0,1
3301,2,,495.0,226.0,869.0,403.0,2
3302,2,,484.0,224.0,819.0,366.0,3
3303,2,,456.0,190.0,802.0,378.0,1
3304,2,,494.0,225.0,870.0,403.0,2
3305,2,,485.0,227.0,822.0,365.0,3
3306,2,,458.0,187.0,799.0,382.0,1
3307,2,,499.0,223.0,876.0,403.0,2
3308,2,,485.0,224.0,831.0,365.0,3
3309,2,,461.0,189.0,801.0,371.0,1
3310,2,,497.0,225.0,870.0,402.0,2
3311,2,,484.0,224.0,829.0,366.0,3
3312,2,,461.0,187.0,802.0,382.0,1
3313,2,,494.0,226.0,866.0,405.0,2
3314,2,,483.0,223.0,835.0,367.0,3
3315,2,,461.0,191.0,796.0,382.0,1
3316,2,,495.0,225.0,866.0,404.0,2
3317,2,,485.0,226.0,839.0,371.0,3
3318,2,,459.0,189.0,797.0,380.0,1
3319,2,,498.0,225.0,868.0,403.0,2
3320,2,,482.0,227.0,825.0,367.0,3
3321,2,,462.0,189.0,803.0,377.0,1
3322,2,,496.0,223.0,868.0,403.0,2
3323,2,,482.0,222.0,819.0,363.0,3
3324,2,,456.0,189.0,802.0,374.0,1
3325,2,,494.0,227.0,849.0,408.0,2
3326,2,,487.0,225.0,823.0,372.0,3
3327,2,,458.0,189.0,800.0,380.0,1
3328,2,,497.0,223.0,869.0,401.0,2
3329,2,,482.0,227.0,817.0,369.0,3
3330,2,,463.0,185.0,799.0,377.0,1
3331,2,,499.0,227.0,872.0,402.0,2
3332,2,,484.0,223.0,830.0,364.0,3
3333,2,,462.0,187.0,798.0,383.0,1
3334,2,,499.0,227.0,872.0,404.0,2
3335,2,,485.0,222.0,831.0,363.0,3
3336,2,,459.0,189.0,798.0,380.0,1
3337,2,,496.0,227.0,873.0,402.0,2
3338,2,,485.0,229.0,834.0,369.0,3
3339,2,,458.0,190.0,802.0,379.0,1
3340,2,,498.0,221.0,868.0,405.0,2
3341,2,,484.0,221.0,834.0,369.0,3
3342,2,,458.0,189.0,801.0,378.0,1
3343,2,,499.0,222.0,874.0,402.0,2
3344,2,,485.0,227.0,813.0,363.0,3
3345,2,,461.0,189.0,799.0,379.0,1
3346,2,,499.0,227.0,877.0,402.0,2
3347,2,,486.0,226.0,833.0,368.0,3
3348,2,,462.0,189.0,800.0,380.0,1
3349,2,,496.0,222.0,850.0,401.0,2
3350,2,,488.0,223.0,829.0,372.0,3
3351,2,,464.0,188.0,803.0,372.0,1
3352,2,,499.0,225.0,873.0,399.0,2
3353,2,,485.0,227.0,833.0,363.0,3
3354,2,,460.0,188.0,801.0,383.0,1
3355,2,,498.0,222.0,873.0,398.0,2
3356,2,,488.0,229.0,817.0,367.0,3
3357,2,,462.0,192.0,797.0,381.0,1
3358,2,,497.0,223.0,869.0,399.0,2
3359,2,,488.0,225.0,825.0,369.0,3
3360,2,,456.0,190.0,799.0,376.0,1
3361,2,,499.0,225.0,869.0,402.0,2
3362,2,,480.0,222.0,832.0,365.0,3
3363,2,,457.0,190.0,798.0,377.0,1
3364,2,,500.0,223.0,871.0,401.0,2
3365,2,,485.0,223.0,828.0,363.0,3
3366,2,,464.0,193.0,801.0,375.0,1
3367,2,,496.0,230.0,877.0,402.0,2
3368,2,,481.0,227.0,830.0,366.0,3
3369,2,,,190.0,800.0,378.0,1
3370,2,,,228.0,871.0,404.0,2
3371,2,,,222.0,825.0,365.0,3
3372,2,,457.0,189.0,800.0,378.0,1
3373,2,,501.0,223.0,846.0,399.0,2
3374,2,,484.0,224.0,821.0,361.0,3
3375,2,,461.0,188.0,801.0,381.0,1
3376,2,,495.0,225.0,868.0,399.0,2
3377,2,,484.0,227.0,823.0,371.0,3
3378,2,,463.0,189.0,795.0,375.0,1
3379,2,,498.0,228.0,875.0,401.0,2
3380,2,,484.0,224.0,847.0,369.0,3
3381,2,,460.0,189.0,800.0,382.0,1
3382,2,,501.0,228.0,876.0,404.0,2
3383,2,,486.0,221.0,819.0,365.0,3
3384,2,,462.0,187.0,801.0,379.0,1
3385,2,,497.0,227.0,874.0,401.0,2
3386,2,,484.0,221.0,826.0,370.0,3
3387,2,,461.0,190.0,804.0,376.0,1
3388,2,,499.0,221.0,875.0,403.0,2
3389,2,,486.0,227.0,821.0,368.0,3
3390,2,,460.0,191.0,798.0,380.0,1
3391,2,,499.0,225.0,874.0,406.0,2
3392,2,,485.0,228.0,827.0,368.0,3
3393,2,,464.0,191.0,797.0,379.0,1
3394,2,,496.0,226.0,869.0,403.0,2
3395,2,,485.0,228.0,823.0,369.0,3
3396,2,,459.0,192.0,804.0,379.0,1
3397,2,,499.0,227.0,867.0,402.0,2
3398,2,,482.0,220.0,823.0,367.0,3
3399,2,,463.0,189.0,796.0,376.0,1
3400,2,,499.0,225.0,873.0,401.0,2
3401,2,,485.0,225.0,824.0,367.0,3
3402,2,,459.0,189.0,797.0,382.0,1
3403,2,,499.0,226.0,870.0,401.0,2
3404,2,,486.0,227.0,829.0,364.0,3
3405,2,,456.0,189.0,803.0,375.0,1
3406,2,,497.0,226.0,877.0,402.0,2
3407,2,,482.0,226.0,823.0,360.0,3
3408,2,,456.0,189.0,801.0,381.0,1
3409,2,,499.0,229.0,870.0,403.0,2
3410,2,,486.0,225.0,826.0,369.0,3
3411,2,,464.0,189.0,796.0,377.0,1
3412,2,,498.0,221.0,873.0,400.0,2
3413,2,,486.0,220.0,823.0,363.0,3
3414,2,,460.0,188.0,799.0,379.0,1
3415,2,,497.0,225.0,873.0,399.0,2
3416,2,,484.0,221.0,824.0,369.0,3
3417,2,,463.0,187.0,802.0,380.0,1
3418,2,,499.0,224.0,873.0,400.0,2
3419,2,,485.0,224.0,826.0,368.0,3
3420,2,,459.0,191.0,797.0,380.0,1
3421,2,,496.0,224.0,870.0,403.0,2
3422,2,,484.0,224.0,819.0,363.0,3
3423,2,,462.0,189.0,802.0,378.0,1
3424,2,,497.0,222.0,870.0,401.0,2
3425,2,,484.0,225.0,822.0,369.0,3
3426,2,,461.0,189.0,801.0,379.0,1
3427,2,,498.0,226.0,863.0,400.0,2
3428,2,,485.0,224.0,834.0,365.0,3
3429,2,,464.0,189.0,796.0,382.0,1
3430,2,,496.0,227.0,873.0,401.0,2
3431,2,,484.0,223.0,824.0,363.0,3
3432,2,,461.0,188.0,795.0,376.0,1
3433,2,,497.0,222.0,867.0,403.0,2
3434,2,,484.0,222.0,817.0,371.0,3
3435,2,,462.0,190.0,800.0,382.0,1
3436,2,,499.0,229.0,844.0,404.0,2
3437,2,,484.0,224.0,819.0,363.0,3
3438,2,,466.0,187.0,800.0,375.0,1
3439,2,,497.0,225.0,866.0,400.0,2
3440,2,,484.0,224.0,819.0,369.0,3
3441,2,,460.0,187.0,800.0,382.0,1
3442,2,,493.0,226.0,875.0,401.0,2
3443,2,,487.0,227.0,840.0,362.0,3
3444,2,,463.0,186.0,802.0,380.0,1
3445,2,,500.0,225.0,872.0,400.0,2
3446,2,,486.0,227.0,816.0,371.0,3
3447,2,,463.0,189.0,805.0,377.0,1
3448,2,,498.0,222.0,864.0,399.0,2
3449,2,,484.0,225.0,818.0,366.0,3
3450,2,,460.0,191.0,801.0,379.0,1
3451,2,,498.0,227.0,872.0,401.0,2
3452,2,,485.0,224.0,828.0,369.0,3
3453,2,,462.0,192.0,797.0,378.0,1
3454,2,,499.0,226.0,873.0,401.0,2
3455,2,,484.0,225.0,820.0,370.0,3
3456,2,,463.0,189.0,803.0,380.0,1
3457,2,,495.0,227.0,848.0,399.0,2
3458,2,,486.0,226.0,827.0,368.0,3
3459,2,,460.0,188.0,799.0,374.0,1
3460,2,,498.0,222.0,866.0,402.0,2
3461,2,,483.0,227.0,822.0,371.0,3
3462,2,,456.0,189.0,796.0,382.0,1
3463,2,,497.0,219.0,874.0,402.0,2
3464,2,,486.0,229.0,835.0,367.0,3
3465,2,,459.0,189.0,796.0,375.0,1
3466,2,,499.0,226.0,867.0,403.0,2
3467,2,,484.0,225.0,819.0,369.0,3
3468,2,,462.0,190.0,799.0,376.0,1
3469,2,,498.0,224.0,873.0,402.0,2
3470,2,,485.0,225.0,831.0,368.0,3
3471,2,,459.0,189.0,801.0,374.0,1
3472,2,,495.0,227.0,874.0,400.0,2
3473,2,,483.0,225.0,820.0,367.0,3
3474,2,,463.0,187.0,799.0,379.0,1
3475,2,,492.0,228.0,872.0,401.0,2
3476,2,,487.0,227.0,819.0,361.0,3
3477,2,,454.0,191.0,799.0,376.0,1
3478,2,,499.0,224.0,871.0,400.0,2
3479,2,,487.0,227.0,816.0,368.0,3
3480,2,,,187.0,796.0,380.0,1
3481,2,,,226.0,870.0,401.0,2
3482,2,,,226.0,817.0,364.0,3
3483,2,,462.0,188.0,796.0,376.0,1
3484,2,,499.0,227.0,849.0,401.0,2
3485,2,,481.0,229.0,823.0,368.0,3
3486,2,,463.0,187.0,800.0,381.0,1
3487,2,,497.0,226.0,870.0,404.0,2
3488,2,,486.0,226.0,819.0,362.0,3
3489,2,,455.0,188.0,801.0,377.0,1
3490,2,,497.0,226.0,872.0,402.0,2
3491,2,,484.0,229.0,827.0,367.0,3
3492,2,,459.0,189.0,802.0,381.0,1
3493,2,,502.0,223.0,874.0,402.0,2
3494,2,,484.0,228.0,827.0,365.0,3
3495,2,,463.0,191.0,798.0,377.0,1
3496,2,,499.0,228.0,875.0,400.0,2
3497,2,,484.0,227.0,826.0,370.0,3
3498,2,,459.0,190.0,801.0,382.0,1
3499,2,,498.0,230.0,871.0,401.0,2
3500,2,,484.0,229.0,814.0,363.0,3
3501,2,,456.0,190.0,801.0,375.0,1
3502,2,,496.0,229.0,874.0,400.0,2
3503,2,,485.0,227.0,831.0,371.0,3
3504,2,,455.0,188.0,799.0,381.0,1
3505,2,,497.0,228.0,872.0,402.0,2
3506,2,,484.0,226.0,825.0,366.0,3
3507,2,,455.0,189.0,796.0,382.0,1
3508,2,,500.0,225.0,871.0,405.0,2
3509,2,,484.0,221.0,816.0,371.0,3
3510,2,,459.0,189.0,803.0,379.0,1
3511,2,,496.0,222.0,870.0,401.0,2
3512,2,,480.0,220.0,821.0,366.0,3
3513,2,,462.0,191.0,799.0,380.0,1
3514,2,,499.0,226.0,875.0,402.0,2
3515,2,,488.0,221.0,832.0,368.0,3
3516,2,,459.0,192.0,803.0,378.0,1
3517,2,,499.0,226.0,870.0,404.0,2
3518,2,,484.0,223.0,816.0,367.0,3
3519,2,,456.0,191.0,802.0,378.0,1
3520,2,,498.0,228.0,868.0,399.0,2
3521,2,,486.0,222.0,820.0,369.0,3
3522,2,,458.0,190.0,798.0,377.0,1
3523,2,,497.0,221.0,850.0,402.0,2
3524,2,,483.0,221.0,831.0,366.0,3
3525,2,,457.0,189.0,798.0,374.0,1
3526,2,,497.0,228.0,866.0,401.0,2
3527,2,,485.0,225.0,815.0,367.0,3
3528,2,,456.0,189.0,801.0,378.0,1
3529,2,,497.0,225.0,869.0,399.0,2
3530,2,,486.0,225.0,830.0,366.0,3
3531,2,,460.0,185.0,801.0,378.0,1
3532,2,,495.0,224.0,878.0,401.0,2
3533,2,,489.0,228.0,832.0,367.0,3
3534,2,,462.0,189.0,799.0,377.0,1
3535,2,,496.0,225.0,874.0,401.0,2
3536,2,,487.0,223.0,824.0,370.0,3
3537,2,,461.0,187.0,800.0,381.0,1
3538,2,,495.0,224.0,871.0,404.0,2
3539,2,,488.0,220.0,825.0,365.0,3
3540,2,,462.0,187.0,802.0,373.0,1
3541,2,,497.0,227.0,870.0,402.0,2
3542,2,,484.0,224.0,816.0,363.0,3
3543,2,,462.0,188.0,798.0,378.0,1
3544,2,,497.0,227.0,872.0,402.0,2
3545,2,,484.0,227.0,830.0,368.0,3
3546,2,,465.0,188.0,803.0,374.0,1
3547,2,,494.0,228.0,873.0,403.0,2
3548,2,,483.0,227.0,828.0,363.0,3
3549,2,,455.0,189.0,803.0,380.0,1
3550,2,,500.0,228.0,878.0,401.0,2
3551,2,,488.0,227.0,824.0,368.0,3
3552,2,,461.0,190.0,804.0,379.0,1
3553,2,,498.0,223.0,870.0,404.0,2
3554,2,,486.0,227.0,829.0,363.0,3
3555,2,,464.0,189.0,799.0,381.0,1
3556,2,,497.0,224.0,877.0,403.0,2
3557,2,,485.0,224.0,827.0,373.0,3
3558,2,,458.0,192.0,801.0,380.0,1
3559,2,,497.0,224.0,858.0,402.0,2
3560,2,,488.0,221.0,823.0,365.0,3
3561,2,,455.0,190.0,802.0,379.0,1
3562,2,,499.0,220.0,871.0,401.0,2
3563,2,,485.0,225.0,822.0,367.0,3
3564,2,,457.0,189.0,797.0,378.0,1
3565,2,,494.0,225.0,874.0,403.0,2
3566,2,,483.0,227.0,831.0,370.0,3
3567,2,,461.0,189.0,800.0,378.0,1
3568,2,,497.0,226.0,868.0,403.0,2
3569,2,,484.0,221.0,824.0,364.0,3
3570,2,,461.0,187.0,804.0,374.0,1
3571,2,,497.0,225.0,867.0,399.0,2
3572,2,,483.0,226.0,823.0,371.0,3
3573,2,,462.0,190.0,800.0,378.0,1
3574,2,,500.0,226.0,871.0,402.0,2
3575,2,,483.0,225.0,822.0,369.0,3
3576,2,,460.0,191.0,804.0,373.0,1
3577,2,,499.0,226.0,880.0,399.0,2
3578,2,,483.0,227.0,824.0,364.0,3
3579,2,,459.0,192.0,801.0,379.0,1
3580,2,,499.0,224.0,859.0,405.0,2
3581,2,,485.0,227.0,832.0,371.0,3
3582,2,,460.0,189.0,798.0,378.0,1
3583,2,,498.0,220.0,870.0,405.0,2
3584,2,,484.0,224.0,826.0,365.0,3
3585,2,,462.0,191.0,800.0,380.0,1
3586,2,,495.0,225.0,869.0,404.0,2
3587,2,,487.0,222.0,825.0,370.0,3
3588,2,,458.0,189.0,804.0,376.0,1
3589,2,,499.0,225.0,874.0,407.0,2
3590,2,,489.0,228.0,819.0,367.0,3
3591,2,,460.0,189.0,802.0,377.0,1
3592,2,,497.0,224.0,866.0,401.0,2
3593,2,,486.0,224.0,836.0,363.0,3
3594,2,,465.0,189.0,797.0,377.0,1
3595,2,,497.0,220.0,866.0,404.0,2
3596,2,,489.0,223.0,818.0,366.0,3
3597,2,,465.0,189.0,800.0,379.0,1
3598,2,,498.0,225.0,870.0,402.0,2
3599,2,,485.0,228.0,821.0,371.0,3
3600,2,,462.0,189.0,800.0,374.0,1
3601,2,,496.0,223.0,866.0,402.0,2
3602,2,,487.0,221.0,821.0,366.0,3
3603,2,,462.0,192.0,802.0,384.0,1
3604,2,,499.0,222.0,868.0,402.0,2
3605,2,,485.0,226.0,823.0,366.0,3
3606,2,,458.0,187.0,802.0,379.0,1
3607,2,,497.0,225.0,874.0,403.0,2
3608,2,,487.0,229.0,817.0,367.0,3
3609,2,,460.0,190.0,801.0,377.0,1
3610,2,,494.0,225.0,864.0,403.0,2
3611,2,,485.0,224.0,836.0,362.0,3
3612,2,,458.0,189.0,797.0,381.0,1
3613,2,,498.0,226.0,870.0,403.0,2
3614,2,,486.0,223.0,820.0,370.0,3
3615,2,,461.0,191.0,799.0,374.0,1
3616,2,,496.0,226.0,862.0,401.0,2
3617,2,,484.0,227.0,818.0,370.0,3
3618,2,,461.0,189.0,800.0,381.0,1
3619,2,,498.0,224.0,870.0,406.0,2
3620,2,,485.0,223.0,836.0,359.0,3
3621,2,,463.0,189.0,800.0,380.0,1
3622,2,,496.0,227.0,870.0,400.0,2
3623,2,,482.0,227.0,824.0,364.0,3
3624,2,,462.0,191.0,797.0,382.0,1
3625,2,,498.0,230.0,866.0,400.0,2
3626,2,,484.0,226.0,821.0,371.0,3
3627,2,,461.0,191.0,803.0,377.0,1
3628,2,,499.0,225.0,870.0,401.0,2
3629,2,,484.0,224.0,840.0,369.0,3
3630,2,,459.0,188.0,799.0,378.0,1
3631,2,,497.0,228.0,872.0,403.0,2
3632,2,,486.0,228.0,832.0,362.0,3
3633,2,,,189.0,801.0,373.0,1
3634,2,,,223.0,870.0,401.0,2
3635,2,,,224.0,817.0,370.0,3
3636,2,,459.0,191.0,802.0,377.0,1
3637,2,,495.0,222.0,867.0,403.0,2
3638,2,,484.0,225.0,817.0,370.0,3
3639,2,,461.0,187.0,799.0,373.0,1
3640,2,,499.0,223.0,877.0,401.0,2
3641,2,,487.0,227.0,826.0,366.0,3
3642,2,,462.0,190.0,798.0,382.0,1
3643,2,,497.0,228.0,870.0,406.0,2
3644,2,,488.0,224.0,821.0,371.0,3
3645,2,,460.0,189.0,799.0,378.0,1
3646,2,,499.0,229.0,875.0,405.0,2
3647,2,,483.0,226.0,821.0,373.0,3
3648,2,,461.0,189.0,800.0,378.0,1
3649,2,,496.0,227.0,874.0,402.0,2
3650,2,,484.0,224.0,830.0,371.0,3
